단품코드,항만_재고,부평_재고,내부창고_합계
SPBWFA9W0110085,0,102,102
SPBWFA9W0110090,0,66,66
SPBWFA9W0110095,0,42,42
SPBWFA9W0119085,0,42,42
SPBWFA9W0119090,0,42,42
SPBWFA9W0119095,0,44,44
SPBWFA9W0151085,0,112,112
SPBWFA9W0151090,0,58,58
SPBWFA9W0151095,0,30,30
SPBWFA9W0199085,0,100,100
SPBWFA9W0199090,0,34,34
SPBWFA9W0199095,0,26,26
SPBWFA9W0210085,0,354,354
SPBWFA9W0210090,0,262,262
SPBWFA9W0210095,0,274,274
SPBWFA9W0219085,0,332,332
SPBWFA9W0219090,0,238,238
SPBWFA9W0219095,0,206,206
SPBWFA9W0299085,0,314,314
SPBWFA9W0299090,0,198,198
SPBWFA9W0299095,0,194,194
SPBWG23W0139085,0,10,10
SPBWG23W0185085,0,12,12
SPBWG23W0185090,0,20,20
SPBWG23W0185095,0,10,10
SPBWG23W0215085,0,2,2
SPBWG23W0239090,0,2,2
SPBWG23W0239095,0,4,4
SPBWG23W0339085,0,20,20
SPBWG23W0339090,0,8,8
SPBWG23W0339095,0,12,12
SPBWG23W0385085,0,16,16
SPBWG23W0385090,0,2,2
SPBWG23W0439090,0,74,74
SPBWG23W0560085,0,16,16
SPBWG23W0560090,0,8,8
SPBWG23W0560095,0,4,4
SPBWG23W0585085,0,2,2
SPBWG23W0585090,0,8,8
SPBWG23W0585095,0,12,12
SPBWG25KG110140,0,6,6
SPBWG25KG110160,0,2,2
SPBWG25KG151120,0,2,2
SPBWG25W0110085,0,8,8
SPBWG25W0110090,0,4,4
SPBWG25W0119090,0,2,2
SPBWG25W0119095,0,2,2
SPBWG25W0151085,0,4,4
SPBWG25W0151090,0,6,6
SPBWG25W0210090,0,2,2
SPBWG37W0110085,0,2,2
SPBWG37W0110090,0,2,2
SPBWG37W0110095,0,30,30
SPBWG37W0219085,0,502,502
SPBWG37W0219090,0,184,184
SPBWG37W0219095,0,86,86
SPBWG37W9225999,0,2,2
SPBXFA9A0321999,0,654,654
SPBXFA9A0420999,0,41290,41290
SPBXGA9A0150090,0,3098,3098
SPBXGA9A0150095,0,3098,3098
SPBXGA9A0159090,0,848,848
SPBXGA9A0159095,0,758,758
SPBXGA9A0420999,0,15520,15520
SPCKE11KU451110,0,2,2
SPCKE12G8019085,0,6,6
SPCKE12G8059085,0,2,2
SPCKE12W0225095,0,2,2
SPCKE25G0651090,0,2,2
SPCKE25G0659085,0,4,4
SPCKE25G0664090,0,8,8
SPCKE25G0664095,0,2,2
SPCKE25W1239085,0,2,2
SPCKE26G1025095,0,2,2
SPCKE26G1050085,0,2,2
SPCKE26G1139095,0,4,4
SPCKE26G1159085,0,4,4
SPCKE26W1339090,0,2,2
SPCKE37G9230095,0,2,2
SPCKE37M0285110,0,2,2
SPCKE49G4039090,0,2,2
SPCKE49G4060085,0,2,2
SPCKE49M03AC095,0,2,2
SPCKE49M0485100,0,4,4
SPCKE49M0485105,0,2,2
SPCKE49M0485110,0,4,4
SPCKE49W0135085,0,2,2
SPCKE49W0159085,0,8,8
SPCKE49W0159090,0,4,4
SPCKE49W0164095,0,2,2
SPCKE49W01AC085,0,4,4
SPCKE49W1139090,0,2,2
SPCKE49W1164085,0,4,4
SPCKE49W11B7085,0,4,4
SPCKE49W11B7090,0,6,6
SPCKE49W11PP085,0,4,4
SPCKE4TC5117090,0,4,4
SPCKE4TC5117095,0,4,4
SPCKE4TC5117100,0,4,4
SPCKE4TC5117105,0,2,2
SPCKE4TC5164090,0,4,4
SPCKE4TC5164100,0,4,4
SPCKE4TC5164105,0,4,4
SPCKE4TG1119085,0,10,10
SPCKE4TG1139090,0,2,2
SPCKE4TG4039085,0,2,2
SPCKE4TG4059085,0,22,22
SPCKE4TG4159085,0,2,2
SPCKE4TKU439110,0,4,4
SPCKE4TKU439130,0,4,4
SPCKE4TKU535130,0,4,4
SPCKE4TKU535150,0,2,2
SPCKE4TM0119095,0,2,2
SPCKE4TM0119100,0,2,2
SPCKE4TM0219095,0,2,2
SPCKE4TW2019085,0,18,18
SPCKE4TW2019090,0,8,8
SPCKE4TW2064085,0,40,40
SPCKE4TW2064090,0,28,28
SPCKE4TW2064095,0,26,26
SPCKE4TW20AC085,0,22,22
SPCKE4TW20AC090,0,22,22
SPCKE4TW20AC095,0,36,36
SPCKE4TW2119085,0,4,4
SPCKE4TW2119090,0,2,2
SPCKE4TW2119095,0,4,4
SPCKE4TW2129085,0,4,4
SPCKE4TW2129090,0,6,6
SPCKE4TW2133085,0,8,8
SPCKE4TW2133090,0,6,6
SPCKE4TW2162085,0,6,6
SPCKE4TW2162090,0,4,4
SPCKE4TW2162095,0,2,2
SPCKE4TW21BI085,0,2,2
SPCKE4TW21BI090,0,4,4
SPCKE4TW7427090,0,2,2
SPCKE4VW0239085,0,4,4
SPCKE4VW0260085,0,4,4
SPCKE4VW02PP085,0,4,4
SPCKF11C2319095,0,10,10
SPCKF11C2339095,0,4,4
SPCKF11C23AC090,0,2,2
SPCKF11G1119085,0,4,4
SPCKF11G1119090,0,2,2
SPCKF11KU139130,0,2,2
SPCKF12G1185085,0,2,2
SPCKF12G11AC085,0,2,2
SPCKF12G5139085,0,8,8
SPCKF12G5162090,0,2,2
SPCKF12G5199090,0,2,2
SPCKF12G5199095,0,2,2
SPCKF12M0219095,0,6,6
SPCKF12M0219100,0,4,4
SPCKF12M0219105,0,6,6
SPCKF12M02AC095,0,2,2
SPCKF12W1139085,0,2,2
SPCKF12W1219085,0,4,4
SPCKF12W1219090,0,2,2
SPCKF12W1260085,0,2,2
SPCKF23W0119085,0,4,4
SPCKF23W0120090,0,2,2
SPCKF23W0125085,0,2,2
SPCKF23W0126085,0,12,12
SPCKF23W0126095,0,2,2
SPCKF23W0131085,0,4,4
SPCKF23W0133085,0,2,2
SPCKF23W0139085,0,22,22
SPCKF23W0139090,0,4,4
SPCKF23W0139095,0,4,4
SPCKF23W0141085,0,2,2
SPCKF23W0150085,0,8,8
SPCKF23W0150090,0,22,22
SPCKF23W0150095,0,38,38
SPCKF23W0151085,0,2,2
SPCKF23W0151090,0,14,14
SPCKF23W0151095,0,4,4
SPCKF23W01AC085,0,2,2
SPCKF23W01AC095,0,2,2
SPCKF24G0133085,0,2,2
SPCKF24G0133090,0,2,2
SPCKF24G5159085,0,4,4
SPCKF25G0220090,0,2,2
SPCKF37G0120090,0,2,2
SPCKF49G0119095,0,4,4
SPCKF49G0120085,0,72,72
SPCKF49G0120090,0,136,136
SPCKF49G0120095,0,136,136
SPCKF49G0126085,0,138,138
SPCKF49G0126090,0,182,182
SPCKF49G0126095,0,176,176
SPCKF49G0159085,0,84,84
SPCKF49G0159090,0,104,104
SPCKF49G0159095,0,56,56
SPCKF49G01AC085,0,42,42
SPCKF49G01AC090,0,22,22
SPCKF49G01AC095,0,14,14
SPCKF49G5011085,0,2,2
SPCKF49G5011090,0,2,2
SPCKF49G5015085,0,30,30
SPCKF49G5015090,0,44,44
SPCKF49G5015095,0,18,18
SPCKF49G5020085,0,30,30
SPCKF49G5020090,0,10,10
SPCKF49G5020095,0,6,6
SPCKF49G5025085,0,30,30
SPCKF49G5025090,0,44,44
SPCKF49G5025095,0,38,38
SPCKF49G5035085,0,52,52
SPCKF49G5035090,0,46,46
SPCKF49G5035095,0,36,36
SPCKF49G5039085,0,4,4
SPCKF49G5039090,0,6,6
SPCKF49G5039095,0,26,26
SPCKF49G5059085,0,28,28
SPCKF49G5059090,0,18,18
SPCKF49G5059095,0,6,6
SPCKF49G9020999,0,6,6
SPCKF49G90AC999,0,2,2
SPCKF49GY015085,0,8,8
SPCKF49GY015090,0,2,2
SPCKF49GY039085,0,4,4
SPCKF49GY115085,0,32,32
SPCKF49GY115090,0,30,30
SPCKF49GY115095,0,24,24
SPCKF49GY164085,0,12,12
SPCKF49GY164090,0,14,14
SPCKF49GY164095,0,2,2
SPCKF49GY239085,0,86,86
SPCKF49GY239090,0,66,66
SPCKF49GY239095,0,54,54
SPCKF49GY259085,0,94,94
SPCKF49GY259090,0,58,58
SPCKF49GY259095,0,30,30
SPCKF49M0119095,0,20,20
SPCKF49M0119100,0,18,18
SPCKF49M0119105,0,2,2
SPCKF49M0119110,0,12,12
SPCKF49M0149095,0,14,14
SPCKF49M0149100,0,16,16
SPCKF49M0149105,0,8,8
SPCKF49M0149110,0,10,10
SPCKF49M0164095,0,66,66
SPCKF49M0164100,0,32,32
SPCKF49M0164105,0,46,46
SPCKF49M0164110,0,24,24
SPCKF49M01AC095,0,40,40
SPCKF49M01AC100,0,18,18
SPCKF49M01AC105,0,12,12
SPCKF49M01AC110,0,4,4
SPCKF49W0119085,0,32,32
SPCKF49W0119090,0,46,46
SPCKF49W0119095,0,36,36
SPCKF49W0119100,0,28,28
SPCKF49W0120085,0,34,34
SPCKF49W0120090,0,26,26
SPCKF49W0120095,0,22,22
SPCKF49W0120100,0,10,10
SPCKF49W0126085,0,4,4
SPCKF49W0126090,0,4,4
SPCKF49W0126095,0,2,2
SPCKF49W0133085,0,20,20
SPCKF49W0133090,0,16,16
SPCKF49W0133095,0,20,20
SPCKF49W0133100,0,2,2
SPCKF49W0139085,0,50,50
SPCKF49W0139090,0,92,92
SPCKF49W0139095,0,28,28
SPCKF49W0139100,0,26,26
SPCKF49W0179085,0,4,4
SPCKF49W0179090,0,6,6
SPCKF49W0185085,0,44,44
SPCKF49W0185090,0,48,48
SPCKF49W0185095,0,28,28
SPCKF49W0185100,0,6,6
SPCKF49W01AC085,0,40,40
SPCKF49W01AC090,0,28,28
SPCKF49W01AC095,0,34,34
SPCKF49W01AC100,0,12,12
SPCKF49W01BS085,0,26,26
SPCKF49W01BV085,0,8,8
SPCKF49W01BV090,0,6,6
SPCKF49W01BV095,0,6,6
SPCKF49W0333085,0,8,8
SPCKF49W0333090,0,2,2
SPCKF49W0333095,0,2,2
SPCKF49W0386085,0,10,10
SPCKF49W0411085,0,20,20
SPCKF49W0411090,0,22,22
SPCKF49W0411095,0,16,16
SPCKF49W0416085,0,106,106
SPCKF49W0416090,0,226,226
SPCKF49W0416095,0,126,126
SPCKF49W0439085,0,50,50
SPCKF49W0439090,0,84,84
SPCKF49W0439095,0,70,70
SPCKF49W0459085,0,114,114
SPCKF49W0459090,0,226,226
SPCKF49W0459095,0,92,92
SPCKF49W0486085,0,122,122
SPCKF49W0486090,0,150,150
SPCKF49W0486095,0,72,72
SPCKF49W9060999,0,10,10
SPCKF49W9085999,0,8,8
SPCKF49W9119999,0,36,36
SPCKF49W9135999,0,38,38
SPCKF49W91AC999,0,22,22
SPCKF49WS219085,0,152,152
SPCKF49WS219090,0,334,334
SPCKF49WS219095,0,242,242
SPCKF49WS286085,0,30,30
SPCKF49WS286090,0,158,158
SPCKF49WS286095,0,144,144
SPCKF4TC0119105,0,4,4
SPCKF4TC0121095,0,2,2
SPCKF4TC0121100,0,36,36
SPCKF4TC0121105,0,2,2
SPCKF4TC0135095,0,4,4
SPCKF4TC0135100,0,6,6
SPCKF4TC0135105,0,8,8
SPCKF4TC0135110,0,2,2
SPCKF4TC0185100,0,4,4
SPCKF4TC0185105,0,4,4
SPCKF4TC0185110,0,4,4
SPCKF4TC01AC100,0,2,2
SPCKF4TC01AC110,0,2,2
SPCKF4TG0126085,0,2,2
SPCKF4TG0139085,0,2,2
SPCKF4TG0139090,0,4,4
SPCKF4TG0185090,0,2,2
SPCKF4TG01AC095,0,2,2
SPCKF4TKU125110,0,28,28
SPCKF4TKU125120,0,32,32
SPCKF4TKU125130,0,54,54
SPCKF4TKU125140,0,32,32
SPCKF4TKU125150,0,66,66
SPCKF4TKU125160,0,78,78
SPCKF4TKU150110,0,96,96
SPCKF4TKU150120,0,58,58
SPCKF4TKU150130,0,46,46
SPCKF4TKU150140,0,86,86
SPCKF4TKU150150,0,100,100
SPCKF4TKU150160,0,104,104
SPCKF4TKU159110,0,76,76
SPCKF4TKU159120,0,22,22
SPCKF4TKU159130,0,20,20
SPCKF4TKU159140,0,16,16
SPCKF4TKU159150,0,34,34
SPCKF4TKU159160,0,10,10
SPCKF4TKU1AC110,0,66,66
SPCKF4TKU1AC120,0,24,24
SPCKF4TKU1AC130,0,26,26
SPCKF4TKU1AC140,0,52,52
SPCKF4TKU1AC150,0,30,30
SPCKF4TKU1AC160,0,22,22
SPCKF4TM0119095,0,2,2
SPCKF4TM0119105,0,2,2
SPCKF4TM0160095,0,2,2
SPCKF4TM0160100,0,4,4
SPCKF4TM0160105,0,10,10
SPCKF4TM0160110,0,4,4
SPCKF4TW0119085,0,2,2
SPCKF4VC9022095,0,6,6
SPCKF4VC9022100,0,8,8
SPCKF4VC9059095,0,2,2
SPCKF4VC9059100,0,10,10
SPCKF4VC90AC095,0,6,6
SPCKF4VC90AC100,0,8,8
SPCKF4VG9015999,0,10,10
SPCKF4VGY120085,0,2,2
SPCKF4VGY164085,0,2,2
SPCKG11C0119095,0,86,86
SPCKG11C0119100,0,236,236
SPCKG11C0119105,0,86,86
SPCKG11C0119110,0,156,156
SPCKG11C0133095,0,84,84
SPCKG11C0133100,0,154,154
SPCKG11C0133105,0,76,76
SPCKG11C0133110,0,92,92
SPCKG11C0150095,0,114,114
SPCKG11C0150100,0,300,300
SPCKG11C0150105,0,170,170
SPCKG11C0150110,0,200,200
SPCKG11C0185095,0,68,68
SPCKG11C0185100,0,124,124
SPCKG11C0185105,0,88,88
SPCKG11C0185110,0,174,174
SPCKG11G9020999,0,12,12
SPCKG11G9059999,0,12,12
SPCKG11G9060999,0,10,10
SPCKG11G9233999,0,10,10
SPCKG11G9259999,0,64,64
SPCKG11G92AC999,0,26,26
SPCKG11GY015085,0,170,170
SPCKG11GY015090,0,110,110
SPCKG11GY015095,0,38,38
SPCKG11GY059085,0,598,598
SPCKG11GY059090,0,574,574
SPCKG11GY059095,0,250,250
SPCKG11KU130110,0,32,32
SPCKG11KU130120,0,62,62
SPCKG11KU130130,0,86,86
SPCKG11KU130140,0,76,76
SPCKG11KU130150,0,148,148
SPCKG11KU130160,0,128,128
SPCKG11KU139110,0,92,92
SPCKG11KU139120,0,196,196
SPCKG11KU139130,0,238,238
SPCKG11KU139140,0,130,130
SPCKG11KU139150,0,44,44
SPCKG11KU139160,0,26,26
SPCKG11KU150110,0,48,48
SPCKG11KU150120,0,70,70
SPCKG11KU150130,0,188,188
SPCKG11KU150140,0,126,126
SPCKG11KU150150,0,84,84
SPCKG11KU150160,0,96,96
SPCKG11KU159110,0,120,120
SPCKG11KU159120,0,86,86
SPCKG11KU159130,0,164,164
SPCKG11KU159140,0,168,168
SPCKG11KU159150,0,192,192
SPCKG11KU159160,0,176,176
SPCKG11KU175110,0,146,146
SPCKG11KU175120,0,222,222
SPCKG11KU175130,0,268,268
SPCKG11KU175140,0,450,450
SPCKG11KU175150,0,246,246
SPCKG11KU175160,0,190,190
SPCKG11KU251110,0,82,82
SPCKG11KU251120,0,124,124
SPCKG11KU251130,0,302,302
SPCKG11KU251140,0,248,248
SPCKG11KU251150,0,224,224
SPCKG11KU251160,0,206,206
SPCKG11KU2AC110,0,154,154
SPCKG11KU2AC120,0,150,150
SPCKG11KU2AC130,0,234,234
SPCKG11KU2AC140,0,370,370
SPCKG11KU2AC150,0,342,342
SPCKG11KU2AC160,0,282,282
SPCKG11W9115999,0,10,10
SPCKG11W9135999,0,6,6
SPCKG12C0160105,0,2,2
SPCKG12C0163105,0,2,2
SPCKG12G0119085,0,28,28
SPCKG12G0119090,0,50,50
SPCKG12G0119095,0,88,88
SPCKG12G0139085,0,6,6
SPCKG12G0139090,0,6,6
SPCKG12G0185085,0,52,52
SPCKG12G0185090,0,56,56
SPCKG12G0185095,0,60,60
SPCKG12G01AC085,0,74,74
SPCKG12G01AC090,0,20,20
SPCKG12G01AC095,0,36,36
SPCKG12G01BV085,0,2,2
SPCKG12G01BV090,0,4,4
SPCKG12G01BV095,0,4,4
SPCKG12G5031085,0,10,10
SPCKG12G5031090,0,8,8
SPCKG12G5031095,0,16,16
SPCKG12G5039085,0,6,6
SPCKG12G5039090,0,14,14
SPCKG12G5039095,0,16,16
SPCKG12G5051085,0,52,52
SPCKG12G5051090,0,22,22
SPCKG12G5051095,0,20,20
SPCKG12G5059085,0,4,4
SPCKG12G5059090,0,2,2
SPCKG12G5059095,0,14,14
SPCKG12G5115085,0,10,10
SPCKG12G5115090,0,4,4
SPCKG12G5139085,0,4,4
SPCKG12G5139090,0,162,162
SPCKG12G5139095,0,46,46
SPCKG12G5159090,0,4,4
SPCKG12G5159095,0,2,2
SPCKG12G5215085,0,28,28
SPCKG12G5215090,0,22,22
SPCKG12G5215095,0,6,6
SPCKG12G5239085,0,14,14
SPCKG12G5239090,0,6,6
SPCKG12G5239095,0,20,20
SPCKG12G5259085,0,20,20
SPCKG12G5259090,0,22,22
SPCKG12G5259095,0,14,14
SPCKG12G9015999,0,28,28
SPCKG12G9059999,0,24,24
SPCKG12G9085999,0,28,28
SPCKG12G9139999,0,4,4
SPCKG12G9150999,0,2,2
SPCKG12G9159999,0,6,6
SPCKG12G9239999,0,24,24
SPCKG12G9259999,0,10,10
SPCKG12G9279999,0,16,16
SPCKG12KG115120,0,2,2
SPCKG12KG115150,0,4,4
SPCKG12KG115160,0,2,2
SPCKG12KG159130,0,4,4
SPCKG12KG159140,0,8,8
SPCKG12KG159150,0,14,14
SPCKG12KG159160,0,8,8
SPCKG12M0119090,0,6,6
SPCKG12M0119095,0,2,2
SPCKG12M0119100,0,4,4
SPCKG12M0119105,0,6,6
SPCKG12M0139090,0,4,4
SPCKG12M0139095,0,14,14
SPCKG12M0139100,0,8,8
SPCKG12M0139105,0,8,8
SPCKG12W0133085,0,8,8
SPCKG12W0133090,0,8,8
SPCKG12W0133095,0,2,2
SPCKG12W0179085,0,34,34
SPCKG12W0179090,0,20,20
SPCKG12W0179095,0,52,52
SPCKG23W0119085,0,48,48
SPCKG23W0119095,0,292,292
SPCKG23W0119100,0,10,10
SPCKG23W0120085,0,36,36
SPCKG23W0120090,0,74,74
SPCKG23W0120095,0,42,42
SPCKG23W0120100,0,14,14
SPCKG23W0126085,0,2,2
SPCKG23W0126090,0,38,38
SPCKG23W0126095,0,32,32
SPCKG23W0126100,0,4,4
SPCKG23W0131085,0,20,20
SPCKG23W0131090,0,18,18
SPCKG23W0131095,0,18,18
SPCKG23W0131100,0,8,8
SPCKG23W0139085,0,22,22
SPCKG23W0139090,0,66,66
SPCKG23W0139095,0,52,52
SPCKG23W0139100,0,16,16
SPCKG23W0141085,0,20,20
SPCKG23W0141090,0,26,26
SPCKG23W0141095,0,14,14
SPCKG23W0150085,0,2,2
SPCKG23W0150095,0,6,6
SPCKG23W0179090,0,114,114
SPCKG23W0179095,0,36,36
SPCKG23W0179100,0,4,4
SPCKG23W0185085,0,14,14
SPCKG23W0185090,0,2,2
SPCKG23W01AC085,0,30,30
SPCKG23W01AC090,0,70,70
SPCKG23W01AC095,0,52,52
SPCKG23W01AC100,0,16,16
SPCKG23W01PP085,0,4,4
SPCKG23W01PP090,0,2,2
SPCKG23W01PP095,0,6,6
SPCKG23W0320085,0,2,2
SPCKG23W0320090,0,2,2
SPCKG23W0359090,0,6,6
SPCKG23W2015085,0,2,2
SPCKG23W2019085,0,2,2
SPCKG23W2028085,0,2,2
SPCKG23W2039085,0,2,2
SPCKG23W2059085,0,2,2
SPCKG23W2075085,0,2,2
SPCKG23W2085085,0,2,2
SPCKG24G0119085,0,8,8
SPCKG24G0119090,0,4,4
SPCKG24G0119095,0,2,2
SPCKG24G0119100,0,4,4
SPCKG24G0126085,0,4,4
SPCKG24G0126090,0,4,4
SPCKG24G0126095,0,8,8
SPCKG24G0133085,0,4,4
SPCKG24G0133090,0,4,4
SPCKG24G0133095,0,10,10
SPCKG24G0133100,0,2,2
SPCKG24G0139085,0,18,18
SPCKG24G0139090,0,28,28
SPCKG24G0139095,0,22,22
SPCKG24G0139100,0,8,8
SPCKG24G0141095,0,6,6
SPCKG24G0151085,0,4,4
SPCKG24G0151090,0,8,8
SPCKG24G0151095,0,2,2
SPCKG24G0176085,0,2,2
SPCKG24G0176090,0,6,6
SPCKG24G0176095,0,4,4
SPCKG24G0176100,0,4,4
SPCKG24G0199095,0,6,6
SPCKG24G01AC085,0,12,12
SPCKG24G01AC095,0,6,6
SPCKG24G01AC100,0,2,2
SPCKG24G01AH085,0,12,12
SPCKG24G01AH100,0,2,2
SPCKG24G01B6090,0,2,2
SPCKG24G01CF085,0,2,2
SPCKG24G01CF090,0,54,54
SPCKG24G01CF095,0,2,2
SPCKG24G01CF100,0,4,4
SPCKG24G0220085,0,6,6
SPCKG24G0220090,0,18,18
SPCKG24G0220095,0,6,6
SPCKG24G0239085,0,12,12
SPCKG24G0239090,0,2,2
SPCKG24G0239095,0,2,2
SPCKG24G0259085,0,16,16
SPCKG24G0259090,0,4,4
SPCKG24G0259095,0,22,22
SPCKG24G0279090,0,18,18
SPCKG24G0279095,0,14,14
SPCKG24G0285085,0,2,2
SPCKG24G0285090,0,2,2
SPCKG24G0285095,0,12,12
SPCKG24G02AC090,0,6,6
SPCKG24G02AC095,0,8,8
SPCKG25G0120085,0,4,4
SPCKG25G0120090,0,20,20
SPCKG25G0120100,0,2,2
SPCKG25G0133085,0,2,2
SPCKG25G0133090,0,4,4
SPCKG25G0139100,0,2,2
SPCKG25G0159085,0,4,4
SPCKG25G0159090,0,2,2
SPCKG25G0159100,0,2,2
SPCKG25G0219100,0,12,12
SPCKG25G0239095,0,8,8
SPCKG25G0333090,0,246,246
SPCKG25G0333095,0,4,4
SPCKG25G0333100,0,2,2
SPCKG25G0337100,0,4,4
SPCKG25G0359085,0,2,2
SPCKG25G04AC999,0,2,2
SPCKG25G5026085,0,10,10
SPCKG25G5026090,0,8,8
SPCKG25G5026095,0,8,8
SPCKG25G5039090,0,42,42
SPCKG25G5059085,0,2,2
SPCKG25G5059090,0,2,2
SPCKG25G5095090,0,2,2
SPCKG25G5095095,0,2,2
SPCKG25M0115100,0,74,74
SPCKG25M0115105,0,76,76
SPCKG25M0117100,0,2,2
SPCKG25M0119105,0,6,6
SPCKG25W9136999,0,2,2
SPCKG25W9139999,0,2,2
SPCKG37G0119085,0,2,2
SPCKG37G0119090,0,8,8
SPCKG37G0119100,0,2,2
SPCKG37G0126085,0,2,2
SPCKG37G0133085,0,2,2
SPCKG37G0133095,0,10,10
SPCKG37G0139090,0,2,2
SPCKG37G0141085,0,2,2
SPCKG37G0141095,0,2,2
SPCKG37G0151085,0,2,2
SPCKG37G0151095,0,4,4
SPCKG37G0151100,0,2,2
SPCKG37G0159085,0,2,2
SPCKG37G0159095,0,48,48
SPCKG37G0159100,0,2,2
SPCKG37G0176085,0,2,2
SPCKG37G01AC100,0,2,2
SPCKG37G0208085,0,16,16
SPCKG37G0208090,0,12,12
SPCKG37G0208095,0,74,74
SPCKG37G0231085,0,510,510
SPCKG37G0231090,0,842,842
SPCKG37G0231095,0,540,540
SPCKG37G0239090,0,2,2
SPCKG37G0259085,0,82,82
SPCKG37G0259090,0,2,2
SPCKG37G0259095,0,286,286
SPCKG37G0279085,0,338,338
SPCKG37G0279090,0,10,10
SPCKG37G0279095,0,48,48
SPCKG37G0285090,0,388,388
SPCKG37G0285095,0,538,538
SPCKG37G02AC090,0,4,4
SPCKG37G0531999,0,8,8
SPCKG37WS333085,0,6,6
SPCKG37WS385085,0,8,8
SPCKG37WS385090,0,8,8
SPCKG37WS385095,0,8,8
SPDRE37M0651095,0,4,4
SPDREA9M0110095,0,22,22
SPDREA9M0110100,0,38,38
SPDREA9M0110105,0,10,10
SPDREA9M0119095,0,28,28
SPDREA9M0119100,0,18,18
SPDREA9M0119105,0,26,26
SPDREA9M0151095,0,24,24
SPDREA9M0151100,0,26,26
SPDREA9M0151105,0,34,34
SPDREA9M0210095,0,10,10
SPDREA9M0210100,0,4,4
SPDREA9M0210105,0,4,4
SPDREA9M0210110,0,2,2
SPDREA9M0219095,0,2,2
SPDREA9M0219100,0,8,8
SPDREA9M0219105,0,2,2
SPDREA9M0219110,0,2,2
SPDREA9M0251095,0,4,4
SPDREA9M0251100,0,6,6
SPDREA9M0251105,0,8,8
SPDREA9M0251110,0,6,6
SPDRF24M1019100,0,2,2
SPDRF24M1051100,0,2,2
SPDRF24M1099095,0,2,2
SPDRFA9M0110095,0,18,18
SPDRFA9M0110100,0,32,32
SPDRFA9M0110105,0,52,52
SPDRFA9M0110110,0,32,32
SPDRFA9M0119095,0,18,18
SPDRFA9M0119100,0,22,22
SPDRFA9M0119105,0,30,30
SPDRFA9M0119110,0,14,14
SPDRFA9M0150095,0,2,2
SPDRFA9M0150100,0,4,4
SPDRFA9M0150105,0,10,10
SPDRFA9M0150110,0,8,8
SPDRFA9M0151095,0,54,54
SPDRFA9M0151100,0,74,74
SPDRFA9M0151105,0,122,122
SPDRFA9M0151110,0,52,52
SPDRFA9M0199095,0,4,4
SPDRFA9M0199100,0,4,4
SPDRFA9M0199105,0,6,6
SPDRFA9M0199110,0,6,6
SPDRFA9M0210095,0,16,16
SPDRFA9M0210100,0,14,14
SPDRFA9M0210105,0,2,2
SPDRFA9M0210110,0,2,2
SPDRFA9M0251095,0,6,6
SPDRFA9M0251100,0,10,10
SPDRFA9M0251105,0,2,2
SPDRFA9M0251110,0,6,6
SPDRFA9M0310095,0,220,220
SPDRFA9M0310100,0,226,226
SPDRFA9M0310105,0,194,194
SPDRFA9M0310110,0,96,96
SPDRFA9M0359095,0,458,458
SPDRFA9M0359100,0,484,484
SPDRFA9M0359105,0,326,326
SPDRFA9M0359110,0,194,194
SPDRFA9M0399095,0,444,444
SPDRFA9M0399100,0,514,514
SPDRFA9M0399105,0,322,322
SPDRFA9M0399110,0,202,202
SPDRG24M0110095,0,12,12
SPDRG24M0110100,0,6,6
SPDRG24M0110105,0,8,8
SPDRG24M0110110,0,14,14
SPDRG24M0119100,0,20,20
SPDRG24M0150100,0,18,18
SPDRG24M0150105,0,24,24
SPDRG24M0150110,0,14,14
SPDRG24M0151095,0,12,12
SPDRG24M0151100,0,20,20
SPDRG24M0151105,0,12,12
SPDRG24M0151110,0,8,8
SPDRG24M0199100,0,18,18
SPDRGA9M0110105,0,2,2
SPDRGA9M0110110,0,2,2
SPDRGA9M0151105,0,2,2
SPFTE4TC0219075,0,2,2
SPFTE4TC0219085,0,2,2
SPFTE4TC0260075,0,2,2
SPFTE4TC0260090,0,2,2
SPFTF4TC0119075,0,6,6
SPFTF4TC0119080,0,12,12
SPFTF4TC0119085,0,12,12
SPFTF4TC0119090,0,14,14
SPFTF4TC0160075,0,16,16
SPFTF4TC0160080,0,26,26
SPFTF4TC0160085,0,20,20
SPFTF4TC0160090,0,30,30
SPFTF4TG0119070,0,10,10
SPFTF4TG0119075,0,4,4
SPFTF4TG0119080,0,16,16
SPFTF4TG0133070,0,6,6
SPFTF4TG0133075,0,2,2
SPFTF4TG0133080,0,12,12
SPFTF4TG0139070,0,2,2
SPFTF4TG0139075,0,6,6
SPFTF4TG0139080,0,18,18
SPFTF4VC9219085,0,34,34
SPFTF4VC9250085,0,48,48
SPFTG11C5059075,0,82,82
SPFTG11C5059080,0,66,66
SPFTG11C5059085,0,52,52
SPFTG11C5059090,0,26,26
SPFTG11C5085075,0,90,90
SPFTG11C5085080,0,74,74
SPFTG11C5085085,0,48,48
SPFTG11C5085090,0,26,26
SPFTG11C9033080,0,38,38
SPFTG11C9033085,0,62,62
SPFTG11C9060080,0,50,50
SPFTG11C9060085,0,66,66
SPFTG12C9219085,0,2,2
SPFWE4VC0110095,0,2,2
SPFWE4VC0110100,0,6,6
SPFWE4VC0110105,0,2,2
SPFWE4VC0185095,0,2,2
SPFWE4VG0119085,0,2,2
SPFWE4VG01AC095,0,2,2
