단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,inv_amt_공홈,inv_amt_이랜드몰,inv_amt_무신사,inv_amt_지그재그,inv_amt_네이버,inv_amt_카카오선물하기,wh_amt_무신사,wh_amt_지그재그,wh_amt_네이버,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,daily_공홈,daily_이랜드몰,daily_무신사,daily_지그재그,daily_네이버,daily_카카오선물하기,daily_amt_공홈,daily_amt_이랜드몰,daily_amt_무신사,daily_amt_지그재그,daily_amt_네이버,daily_amt_카카오선물하기,in_qty,cum_qty,wk_qty,_last_date
SPJJG37G0210085,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레, (1",35889,34,34,0.9912,0.7,0.9398,0.0614,5491045,4,0,-1,3,-21,43,0,0,-39900,119700,-837900,1715700,0,119700,-1556100,1635900,3,-39,41,0,1,0,92,60,0,0,0,0,12,0,0,0,0,0,430920,0,0,3191,2999,196,2026-06-24
SPJJG37G0210090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레, (1",35540,13,13,0.9932,0.7,0.7251,0.0852,7961096,3,21,2,7,250,241,0,837900,79800,279300,9975000,9615900,0,159600,3830400,9615900,4,96,241,14,1,0,99,110,0,-1,0,0,6,0,0,-32310,0,0,215460,0,0,4285,3107,365,2026-06-24
SPJJG37G0210095,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레, (1",35533,59,59,0.9913,0.7,0.3932,0.0481,3908700,22,59,0,47,234,384,0,2354100,0,1875300,9336600,15321600,0,558600,3870300,15281700,14,97,383,10,0,0,55,45,0,2,0,0,8,0,0,62820,0,0,287280,0,0,4260,1675,205,2026-06-24
SPJJG37G0210100,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (10",35760,544,544,0.9897,0.7,0.7477,0.0403,858240,1,0,0,11,1,14,0,0,0,438900,39900,558600,0,438900,-359100,558600,11,-9,14,1,0,0,12,11,0,0,0,0,2,0,0,0,0,0,71820,0,0,1066,797,43,2026-06-24
SPJJG37G0215085,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35908,159,159,1.0,0.7,0.9485,0.0486,2118590,0,1,0,3,-5,16,0,39900,0,119700,-199500,638400,0,119700,-478800,598500,3,-12,15,0,0,0,49,10,0,0,0,0,10,0,0,0,0,0,359100,0,0,2775,2632,135,2026-06-24
SPJJG37G0215090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35909,126,126,0.9889,0.7,0.9461,0.0372,2441830,12,0,-1,4,-17,34,0,0,-39900,159600,-678300,1356600,0,159600,-718200,1276800,4,-18,32,0,0,0,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3406,134,2026-06-24
SPJJG37G0215095,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35415,165,165,0.9991,0.7,0.9374,0.0415,2054098,0,0,1,3,-9,35,0,0,39900,119700,-359100,1396500,0,119700,-758100,1356600,3,-19,34,1,0,0,46,11,0,0,1,0,13,0,0,0,34823,0,466830,0,0,3400,3187,141,2026-06-24
SPJJG37G0215100,[ACTIVE] 라이트 시어 후드 크,35910,2933,2933,0.999,0.7,0.9339,0.0434,143640,0,0,0,1,1,2,0,0,0,39900,39900,79800,0,39900,0,79800,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,904,42,2026-06-24
SPJJG37G0225085,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35910,219,219,0.9962,0.7,0.7428,0.0744,1723680,0,0,0,-2,172,57,0,0,0,-79800,6862800,2274300,0,-79800,-239400,2194500,-2,-6,55,0,0,0,36,12,0,0,0,0,5,0,0,0,0,0,179550,0,0,2096,1557,156,2026-06-24
SPJJG37G0225090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35909,181,181,0.9961,0.7,0.7298,0.0456,1975030,0,6,0,9,179,66,0,239400,0,359100,7142100,2633400,0,0,-199500,2354100,0,-5,59,0,0,0,50,5,0,0,0,0,11,0,0,0,0,0,395010,0,0,2546,1858,116,2026-06-24
SPJJG37G0225095,[ACTIVE] 라이트 시어 후드 크,35766,211,211,0.9986,0.7,0.6878,0.0477,1788300,0,14,0,5,175,136,0,558600,0,199500,6982500,5426400,0,79800,1795500,5386500,2,45,135,2,0,0,23,25,0,0,0,0,4,0,0,0,0,0,143640,0,0,2095,1441,100,2026-06-24
SPJJG37G0225100,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레, (2",35910,1665,1665,0.9974,0.7,0.6036,0.055,287280,0,5,0,7,92,40,0,199500,0,279300,3670800,1596000,0,0,-79800,478800,0,-2,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,472,43,2026-06-24
SPJJG37G0230085,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (30",35744,305,305,0.9929,0.7,0.819,0.0624,1358278,2,2,2,2,84,8,0,79800,79800,79800,3351600,319200,0,79800,159600,319200,2,4,8,1,1,0,36,0,0,0,0,0,8,0,0,0,0,0,287280,0,0,2260,1851,141,2026-06-24
SPJJG37G0230090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (30",35822,90,90,0.989,0.7,0.7423,0.0567,2937410,3,10,0,5,122,33,0,399000,0,199500,4867800,1316700,0,199500,-478800,1276800,5,-12,32,2,0,0,58,22,0,0,0,0,3,0,0,0,0,0,107730,0,0,2732,2028,155,2026-06-24
SPJJG37G0230095,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (30",35751,128,128,0.9977,0.7,0.5965,0.0574,2431070,0,14,0,6,198,93,0,558600,0,239400,7900200,3710700,0,239400,4708200,3750600,6,118,94,3,0,0,41,24,0,0,0,0,8,0,0,0,0,0,287280,0,0,2176,1298,125,2026-06-24
SPJJG37G0230100,"[ACTIVE] 라이트 시어 후드 크롭 윈드, (30)",35909,570,570,0.9965,0.7,0.5846,0.0758,825920,0,0,0,3,78,13,0,0,0,119700,3112200,518700,0,0,1117200,0,0,28,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0,35910,0,0,857,501,65,2026-06-24
SPJJG37G0275085,[ACTIVE] 라이트 시어 후드 크,35910,291,291,0.9971,0.7,0.8774,0.0768,1400490,0,3,0,7,22,25,0,119700,0,279300,877800,997500,0,279300,-359100,997500,7,-9,25,0,0,0,39,0,0,0,0,0,5,0,0,0,0,0,179550,0,0,1028,902,79,2026-06-24
SPJJG37G0275090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (75",35785,435,435,0.9963,0.7,0.8631,0.0486,1037770,1,0,0,11,43,25,0,0,0,438900,1715700,997500,0,438900,-279300,917700,11,-7,23,1,0,0,22,6,0,0,0,0,2,0,0,0,0,0,71820,0,0,1337,1154,65,2026-06-24
SPJJG37G0275095,"[ACTIVE] 라이트 시어 후드 크롭 윈드브, (75",35648,436,436,0.9976,0.7,0.8083,0.043,1033796,0,5,1,10,41,15,0,199500,39900,399000,1635900,598500,0,399000,-79800,598500,10,-2,15,1,1,0,21,6,0,1,0,0,2,0,0,32310,0,0,71820,0,0,1257,1016,54,2026-06-24
SPJJG37G0275100,"[ACTIVE] 라이트 시어 후드 크롭 윈드, (75)",35910,792,792,0.9919,0.7,0.7859,0.0705,610470,1,0,0,4,10,11,0,0,0,159600,399000,438900,0,159600,-159600,438900,4,-4,11,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,35910,0,0,369,290,26,2026-06-24
SPJJG37G0284085,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35691,369,369,0.9933,0.7,0.8635,0.0529,1177830,1,0,0,2,35,23,0,0,0,79800,1396500,917700,0,79800,-159600,917700,2,-4,23,2,0,0,31,0,0,0,0,0,1,0,0,0,0,0,35910,0,0,1040,898,55,2026-06-24
SPJJG37G0284090,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35779,184,184,0.9633,0.7,0.8792,0.0633,1967850,1,0,0,5,14,29,0,0,0,199500,558600,1157100,0,239400,-239400,1157100,6,-6,29,2,0,0,51,2,0,0,0,0,5,0,0,0,0,0,179550,0,0,1391,1223,88,2026-06-24
SPJJG37G0284095,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레이, (",35910,205,205,1.0,0.7,0.9406,0.0585,1795500,0,1,0,5,10,30,0,39900,0,199500,399000,1197000,0,199500,-79800,1197000,5,-2,30,0,0,0,20,30,0,0,0,0,2,0,0,0,0,0,71820,0,0,1213,1141,71,2026-06-24
SPJJG37G0284100,"[ACTIVE] 라이트 시어 후드 크롭 윈드브레, (8",35738,635,635,0.9945,0.7,0.8661,0.0956,750510,1,0,0,1,10,9,0,0,0,39900,399000,359100,0,39900,0,359100,1,0,9,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,317,35,2026-06-24
SPJJG37G0310085,"플라워 윈드브레이커 (SPJJG25G03 RE), (1",55407,608,608,0.9901,0.7,0.5062,0.1092,775700,4,11,0,1,11,6,0,658900,0,59900,658900,359400,0,0,0,0,0,0,0,2,0,2,10,0,0,0,0,0,2,0,0,0,0,0,107820,0,0,403,204,44,2026-06-24
SPJJG37G0310090,"플라워 윈드브레이커 (SPJJG25G03 RE), (1",56049,601,601,0.9703,0.7,0.3729,0.1056,784690,9,6,0,3,8,2,0,359400,0,179700,479200,119800,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,3,0,0,0,0,0,161730,0,0,303,113,32,2026-06-24
SPJJG37G0310095,"플라워 윈드브레이커 (SPJJG25G03 RE), (1",0,8331,8331,0.9705,0.7,0.2557,0.0557,0,9,6,0,5,30,3,0,359400,0,299500,1797000,179700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,78,17,2026-06-24
SPJJG37G0351085,"플라워 윈드브레이커 (SPJJG25G0, (51)Lig",59900,2471,2471,0.9843,0.7,0.273,0.0525,179700,6,8,0,0,21,10,0,479200,0,0,1257900,599000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,59900,0,0,0,381,104,20,2026-06-24
SPJJG37G0351090,"플라워 윈드브레이커 (SPJJG25G0, (51)Lig",56905,2022,2022,0.9935,0.7,0.211,0.0519,227620,2,9,0,2,24,6,0,539100,0,119800,1437600,359400,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,53910,0,0,308,65,16,2026-06-24
SPJJG37G0351095,"플라워 윈드브레이커 (SPJJG25G0, (51)Lig",0,8295,8295,0.9802,0.7,0.1551,0.0363,0,6,6,0,5,30,4,0,359400,0,299500,1797000,239600,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,303,47,11,2026-06-24
SPJJG37G0359085,"플라워 윈드브레이커 (SPJJG25G03 RE), (5",56905,2023,2023,0.9789,0.7,0.2568,0.0665,227620,7,6,0,1,26,10,0,359400,0,59900,1557400,599000,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,85,22,2026-06-24
SPJJG37G0359090,"플라워 윈드브레이커 (SPJJG25G03 RE), (5",0,9999,9999,0.9971,0.7,0.1782,0.0431,0,1,6,0,4,28,5,0,359400,0,239600,1677200,299500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,62,15,2026-06-24
SPJJG37G0359095,"플라워 윈드브레이커 (SPJJG25G03 RE), (5",59900,4895,4895,0.9852,0.7,0.1513,0.0445,59900,5,6,0,2,30,3,0,359400,0,119800,1797000,179700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,51,15,2026-06-24
SPJJG37G9010085,"도트 후드 윈드브레이커 (SPJJG24G91 R, (1",45740,3047,3047,0.9674,0.7,0.4859,0.0844,137220,18,3,0,3,0,5,0,149700,0,149700,0,249500,0,0,0,249500,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,675,328,57,2026-06-24
SPJJG37G9010090,"도트 후드 윈드브레이커 (SPJJG24G91 R, (1",37420,6191,6191,0.9269,0.7,0.4679,0.0654,37420,55,5,0,3,1,4,0,249500,0,149700,49900,199600,0,0,0,0,0,0,0,2,0,0,0,-1,0,-1,0,0,0,0,0,-44910,0,0,0,0,0,780,365,51,2026-06-24
SPJJG37G9010095,"도트 후드 윈드브레이커 (SPJJG24G91 R, (1",46573,3020,3020,0.8889,0.7,0.4026,0.0519,139720,4,3,0,3,5,7,0,149700,0,149700,249500,349300,0,0,0,249500,0,0,5,2,0,0,0,1,0,1,0,0,0,1,0,44910,0,0,0,49900,0,693,279,36,2026-06-24
SPJJG37G9039085,"도트 후드 윈드브레이커 (SPJJG24G91 R, (3",47405,3833,3833,0.9724,0.7,0.4378,0.0829,94810,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,44910,0,0,0,0,0,217,95,18,2026-06-24
SPJJG37G9039090,"도트 후드 윈드브레이커 (SPJJG24G91 R, (3",45532,2442,2442,0.9358,0.7,0.3631,0.0307,182130,23,1,0,3,5,12,0,49900,0,149700,249500,598800,0,0,0,249500,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,44910,0,0,0,0,0,358,130,11,2026-06-24
SPJJG37G9039095,"도트 후드 윈드브레이커 (SPJJG24G91 R, (3",0,9999,9999,1.0,0.7,0.6216,0.1014,0,4,3,0,0,0,0,0,149700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,92,15,2026-06-24
SPJJG37GS110085,"라이트 블루종 (SPJJG25GS1 RE), (10)W",0,9999,9999,0.5421,0.7,0.028,0.028,0,147,5,0,0,0,0,0,249500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,9,9,2026-06-24
SPJJG37GS119085,"라이트 블루종 (SPJJG25GS1 RE), (19)B",0,9999,9999,0.7113,0.7,0.0423,0.0423,0,41,2,0,0,0,0,0,99800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,6,2026-06-24
SPJJG37GS119090,"라이트 블루종 (SPJJG25GS1 RE), (19)B",0,9999,9999,0.7083,0.7,0.0417,0.0417,0,42,2,0,0,0,0,0,99800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,6,6,2026-06-24
SPJJG37GS119095,"라이트 블루종 (SPJJG25GS1 RE), (19)B",0,9999,9999,0.8487,0.7,0.0252,0.0252,0,18,2,0,0,0,0,0,99800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3,3,2026-06-24
SPJJG37GS119100,"라이트 블루종 (SPJJG25GS1 RE), (19)B",0,9999,9999,0.7322,0.7,0.0209,0.0209,0,64,5,0,0,0,0,0,249500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,5,2026-06-24
SPJJG37GY110085,시어 셔링 윈드브레이커 (SPJJG2,49900,5390,5390,1.0,0.7,0.595,0.0625,49900,0,10,0,4,30,0,0,499000,0,199600,1497000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,238,25,2026-06-24
SPJJG37GY110090,시어 셔링 윈드브레이커 (SPJJG2,44910,5617,5617,1.0,0.7,0.4514,0.0571,44910,0,9,0,4,10,0,0,449100,0,199600,499000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,158,20,2026-06-24
SPJJG37GY110095,시어 셔링 윈드브레이커 (SPJJG2,49900,3696,3696,1.0,0.7,0.408,0.032,99800,0,5,0,1,10,0,0,249500,0,49900,499000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,49900,0,0,0,250,102,8,2026-06-24
SPJJG37GY125085,시어 셔링 윈드브레이커 (SPJJG2,45508,383,383,1.0,0.7,0.6488,0.0825,1137720,0,8,0,5,87,1,0,399200,0,249500,4341300,49900,0,0,0,0,0,0,0,1,0,0,23,1,0,0,0,0,1,0,0,0,0,0,44910,0,0,800,519,66,2026-06-24
SPJJG37GY125090,시어 셔링 윈드브레이커 (SPJJG2,48652,2322,2322,0.9983,0.7,0.415,0.07,194610,0,8,0,2,80,1,0,399200,0,99800,3992000,49900,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,249,42,2026-06-24
SPJJG37GY125095,"시어 셔링 윈드브레이커 (SPJJG25GY1 RE, (",0,9999,9999,0.9683,0.7,0.285,0.0517,0,19,10,0,4,70,0,0,499000,0,199600,3493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,171,31,2026-06-24
SPJJG37U0219090,"[하츠네미쿠] 윈드브레이커, S, (19)Black",0,9999,9999,1.0,0.7,0.9519,0.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,198,80,2026-06-24
SPJJG37U0219095,"[하츠네미쿠] 윈드브레이커, M, (19)Black",0,9999,9999,0.8256,0.7,0.7875,0.2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,289,95,2026-06-24
SPJJG37U0219100,"[하츠네미쿠] 윈드브레이커, L, (19)Black",0,9999,9999,0.6301,0.7,0.6284,0.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,372,117,2026-06-24
SPJJG37U0219105,"[하츠네미쿠] 윈드브레이커, XL, (19)Black",0,9999,9999,0.8015,0.7,0.7688,0.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,399,128,2026-06-24
SPJJG37U0219110,"[하츠네미쿠] 윈드브레이커, XXL, (19)Black",0,9999,9999,0.7398,0.7,0.6992,0.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,258,85,2026-06-24
SPJJG37U0325090,"[마이페이브아카이브] 라이트 패커블 윈드브레이커, S,",47508,1949,1949,0.9453,0.7,0.6641,0.0938,237540,0,0,0,4,0,0,0,0,0,239600,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,85,12,2026-06-24
SPJJG37U0325095,"[마이페이브아카이브] 라이트 패커블 윈드브레이커, M,",47915,3804,3804,0.9477,0.7,0.7124,0.085,95830,0,0,0,2,0,0,0,0,0,119800,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,50910,0,0,0,0,0,153,109,13,2026-06-24
SPJJG37U0325100,[마이페이브아카이브] 라이트 패커블,50915,3648,3648,0.9935,0.7,0.6471,0.0523,101830,0,1,0,3,0,0,0,59900,0,179700,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,99,8,2026-06-24
SPJJG37U0325105,[마이페이브아카이브] 라이트 패커블,49405,3756,3756,1.0,0.7,0.7662,0.1039,98810,0,0,0,1,0,0,0,0,0,59900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,59,8,2026-06-24
SPJJG37U0349090,"[마이페이브아카이브] 라이트 패커블 윈드브레이커, S,",35712,2510,2510,0.8533,0.7,0.5058,0.0579,178560,0,40,0,7,0,0,0,2396000,0,419300,0,0,0,0,0,0,0,0,0,8,0,-3,0,0,0,1,0,-1,0,0,0,53910,0,-59900,0,0,0,259,131,15,2026-06-24
SPJJG37U0349095,"[마이페이브아카이브] 라이트 패커블 윈드브레이커, M,",0,8579,8579,0.8484,0.7,0.6968,0.0774,-119800,0,6,0,3,0,0,0,359400,0,179700,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,216,24,2026-06-24
SPJJG37U0349100,"[마이페이브아카이브] 라이트 패커블 윈드브레이커, L,",0,8584,8584,0.8143,0.7,0.6612,0.0261,-173710,0,8,0,1,0,0,0,479200,0,59900,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,203,8,2026-06-24
SPJJG37U0349105,"[마이페이브아카이브] 라이트 패커블 윈드브레이, XL,",59900,4891,4891,0.9933,0.7,0.7181,0.0738,59900,0,1,0,0,0,0,0,59900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,107,11,2026-06-24
SPJJG37U0419090,"[한화생명e스포츠] 트랙 재킷, S, (19)Black",0,9999,9999,0.5974,0.7,0.4329,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,100,36,2026-06-24
SPJJG37U0419095,"[한화생명e스포츠] 트랙 재킷, M, (19)Black",0,9999,9999,0.4805,0.7,0.4338,0.1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,167,50,2026-06-24
SPJJG37U0419100,"[한화생명e스포츠] 트랙 재킷, L, (19)Black",0,9999,9999,0.4694,0.7,0.3057,0.0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,140,42,2026-06-24
SPJJG37U0419105,"[한화생명e스포츠] 트랙 재킷, XL, (19)Blac",0,9999,9999,0.5464,0.7,0.3907,0.1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,118,42,2026-06-24
SPJJG37U0419110,"[한화생명e스포츠] 트랙 재킷, XXL, (19)Bla",0,9999,9999,0.6776,0.7,0.4342,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,66,27,2026-06-24
SPJKG23M0119095,"[시티웨어] 워크 재킷 (셋업), M, (19)Blac",29900,1260,1260,1.0,0.7,0.7212,0.0545,388700,0,1,0,29,0,3,0,79900,0,2317100,0,239700,0,719100,0,159800,9,0,2,0,0,13,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,0,330,238,18,2026-06-24
SPJKG23M0119100,"[시티웨어] 워크 재킷 (셋업), L",30383,1156,1156,1.0,0.7,0.4828,0.0384,425370,0,3,2,38,0,9,0,239700,159800,3036200,0,719100,0,719100,0,639200,9,0,8,2,0,11,0,1,0,0,0,2,0,0,0,0,0,59800,0,0,0,495,239,19,2026-06-24
SPJKG23M0119105,"[시티웨어] 워크 재킷 (셋업), X",30455,884,884,1.0,0.7,0.3429,0.041,548200,0,12,0,53,0,8,0,958800,0,4234700,0,639200,0,2237200,0,639200,28,0,8,0,0,17,0,1,0,0,0,4,0,0,0,0,0,119600,0,0,0,659,226,27,2026-06-24
SPJKG23M0119110,"[시티웨어] 워크 재킷 (셋업), X",30400,1325,1325,0.998,0.7,0.2978,0.0302,364810,0,6,0,54,0,9,0,479400,0,4314600,0,719100,0,2317100,0,719100,29,0,9,1,0,11,0,0,0,0,0,4,0,0,0,0,0,119600,0,0,0,497,148,15,2026-06-24
SPJKG23M0127095,"[시티웨어] 워크 재킷 (셋업), M",35910,6356,6356,1.0,0.7,0.2169,0.0181,35910,0,2,0,15,0,0,0,159800,0,1198500,0,0,0,799000,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,36,3,2026-06-24
SPJKG23M0127100,"[시티웨어] 워크 재킷 (셋업), L",29900,6766,6766,1.0,0.7,0.0607,0.0081,29900,0,3,1,29,0,9,0,239700,79900,2317100,0,719100,0,1518100,0,719100,19,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,15,2,2026-06-24
SPJKG23M0127105,"[시티웨어] 워크 재킷 (셋업), XL, (27)Dar",33910,6548,6548,0.9939,0.7,0.0333,0.0091,33910,2,3,0,29,0,10,0,239700,0,2317100,0,799000,0,1438200,0,799000,18,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,11,3,2026-06-24
SPJKG23M0127110,"[시티웨어] 워크 재킷 (셋업), XXL, (27)Da",29900,6734,6734,0.9797,0.7,0.0366,0.0041,29900,10,4,0,29,0,15,0,319600,0,2317100,0,1198500,0,1518100,0,1198500,19,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,9,1,2026-06-24
SPJKG23M0135095,"[시티웨어] 워크 재킷 (셋업), M",32905,4816,4816,0.997,0.7,0.3233,0.0091,65810,0,9,1,68,0,6,0,719100,79900,5433200,0,479400,0,3835200,0,479400,48,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,107,3,2026-06-24
SPJKG23M0135100,"[시티웨어] 워크 재킷 (셋업), L, (35)Beig",29900,3935,3935,0.9002,0.7,0.1617,0.01,89700,100,2,1,73,0,8,0,159800,79900,5832700,0,639200,0,3835200,0,639200,48,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,81,5,2026-06-24
SPJKG23M0135105,"[시티웨어] 워크 재킷 (셋업), X",31900,2691,2691,1.0,0.7,0.0937,0.0076,159500,0,4,1,93,0,8,0,319600,79900,7430700,0,639200,0,5433200,0,639200,68,0,8,0,0,4,0,1,0,0,0,1,0,0,0,0,0,29900,0,0,0,662,62,5,2026-06-24
SPJKG23M0135110,"[시티웨어] 워크 재킷 (셋업), XXL, (35)Be",29900,4954,4954,0.9521,0.7,0.0679,0.008,59800,48,5,2,78,0,10,0,399500,159800,6232200,0,799000,0,3995000,0,799000,50,0,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,0,501,34,4,2026-06-24
SPJKG23M0160095,"[시티웨어] 워크 재킷 (셋업), M",29900,3942,3942,0.9848,0.7,0.4667,0.0182,89700,0,1,0,54,0,5,0,79900,0,4314600,0,399500,0,2476900,0,399500,31,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,29900,0,0,0,330,154,6,2026-06-24
SPJKG23M0160100,"[시티웨어] 워크 재킷 (셋업), L, (60)Char",31977,1838,1838,0.9899,0.7,0.3083,0.0203,255816,0,1,2,64,0,6,0,79900,159800,5113600,0,479400,0,3116100,0,479400,39,0,6,0,1,6,0,1,0,0,0,1,0,0,0,0,0,29900,0,0,0,493,152,10,2026-06-24
SPJKG23M0160105,"[시티웨어] 워크 재킷 (셋업), X",33233,3717,3717,0.9925,0.7,0.1214,0.0105,99700,0,7,0,95,0,9,0,559300,0,7590500,0,719100,0,5593000,0,719100,70,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,667,81,7,2026-06-24
