단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기
SPJPG11G3119100,"[씬라이트] 여성 후드 재킷, (19)Black, XL",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,0
SPJPG11G31GW085,"[씬라이트] 여성 후드 재킷, (GW)Glossy Wh",0,9999,9999,0.92,0.7,0.5,0.15,0,19,0,0,0,-7,5,0,0,0,0,0,0,0,0,0,0
SPJPG11G31GW090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,-9,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G31GW095,"[씬라이트] 여성 후드 재킷, (GW)Glossy Wh",0,9999,9999,0.92,0.7,0.5,0.15,0,-10,0,0,0,-7,9,0,0,0,0,0,0,0,0,0,0
SPJPG11G31GW100,"[씬라이트] 여성 후드 재킷, (GW)Glossy Wh",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PB085,"[씬라이트] 여성 후드 재킷, (PB)Pale Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PB090,"[씬라이트] 여성 후드 재킷, (PB)Pale Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,-11,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PB095,"[씬라이트] 여성 후드 재킷, (PB)Pale Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,12,0,0,0,-13,2,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PB100,"[씬라이트] 여성 후드 재킷, (PB)Pale Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PK085,"[씬라이트] 여성 후드 재킷, [PK]Pale Pink",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PK090,"[씬라이트] 여성 후드 재킷, [PK]Pale Pink",0,9999,9999,0.92,0.7,0.5,0.15,0,-1,1,0,0,-5,1,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PK095,"[씬라이트] 여성 후드 재킷, [PK]Pale Pink",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,-11,1,0,0,0,0,0,0,0,0,0,0
SPJPG11G31PK100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G9019085,"(QR) [씬라이트] 여성 심리스 후드 재킷, (19)",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G9019090,"(QR) [씬라이트] 여성 심리스 후드 재킷, (19)",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G9019095,"(QR) [씬라이트] 여성 심리스 후드 재킷, (19)",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G9039085,"(QR) [씬라이트] 여성 심리스 후드 재킷, (39)",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11G9039090,"(QR) [씬라이트] 여성 심리스 후드 재킷, (39)",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11W9115999,"(QR) 퍼배색 점퍼, (15)Gray, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG11W9185999,"(QR) 퍼배색 점퍼, (85)Brown, FREE",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2115090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,-6,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12C2115095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,-3,0,3,0,0,0,0,0,0,0,0,0,0
SPJPG12C2115105,"[씬라이트] 아노락 패딩, XL, (15)Gray",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C21GW090,"[씬라이트] 아노락 패딩, S, (GW)Glossy W",0,9999,9999,0.92,0.7,0.5,0.15,0,7,0,8,-2,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12C21GW095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,5,-2,0,3,0,0,0,0,0,0,0,0,0,0
SPJPG12C21GW100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,5,-2,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12C21GW105,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,3,6,-3,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12C2315090,"[씬라이트] 하이넥 재킷 (SPJPF4TC23 R, S",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2315095,"[씬라이트] 하이넥 재킷 (SPJPF4TC23 R, M",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2315100,"[씬라이트] 하이넥 재킷 (SPJPF4TC23 R, L",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12C2315105,"[씬라이트] 하이넥 재킷 (SPJPF4TC23, XL,",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2315110,"[씬라이트] 하이넥 재킷 (SPJPF4TC23, XXL",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2319090,"[씬라이트] 하이넥 재킷 (SPJPF4TC23, S, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2319110,"[씬라이트] 하이넥 재킷 (SPJPF4TC2, XXL,",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2337090,"[씬라이트] 하이넥 재킷 (SPJPF4, S, (37)",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C2349105,"[씬라이트] 하이넥 재킷 (SPJPF4TC23, XL,",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C23PB090,"[씬라이트] 하이넥 재킷 (SPJPF4T, S, (PB",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C23PB095,"[씬라이트] 하이넥 재킷 (SPJPF4T, M, (PB",0,9999,9999,0.92,0.7,0.5,0.15,0,32,0,29,-4,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C23PB100,"[씬라이트] 하이넥 재킷 (SPJPF4T, L, (PB",0,9999,9999,0.92,0.7,0.5,0.15,0,23,2,42,-4,0,2,0,0,0,0,0,0,0,0,0,0
SPJPG12C23PB105,"[씬라이트] 하이넥 재킷 (SPJPF4, XL, (PB",0,9999,9999,0.92,0.7,0.5,0.15,0,16,0,42,-1,-3,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C23PB110,"[씬라이트] 하이넥 재킷 (SPJPF, XXL, (PB",0,9999,9999,0.92,0.7,0.5,0.15,0,12,0,33,-4,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12C5119085,"베이직 롱패딩 (SPJPF4VC11 RE), XS, (",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0
SPJPG12C5119090,"베이직 롱패딩 (SPJPF4VC11 RE), S, (1",0,8472,8472,0.92,0.7,0.5,0.15,-37028,19,0,1,0,47,53,0,0,0,0,0,-1,0,0,0,0
SPJPG12C5119095,"베이직 롱패딩 (SPJPF4VC11 RE), M, (1",36310,6245,6245,0.92,0.7,0.5,0.15,36310,17,0,0,0,44,63,0,0,0,0,0,1,0,0,0,0
SPJPG12C5119100,"베이직 롱패딩 (SPJPF4VC11 RE), L, (1",38038,3402,3402,0.92,0.7,0.5,0.15,114115,10,0,1,0,43,47,0,0,0,0,0,3,0,0,0,0
SPJPG12C5119105,"베이직 롱패딩 (SPJPF4VC11 RE), XL, (",37586,2383,2383,0.92,0.7,0.5,0.15,187930,7,0,1,0,45,24,0,0,0,0,0,5,0,0,0,0
SPJPG12C5139085,"베이직 롱패딩 (SPJPF4VC11 RE), XS, (",0,9999,9999,0.92,0.7,0.5,0.15,0,21,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
SPJPG12C5139090,"베이직 롱패딩 (SPJPF4VC11 RE), S, (3",36328,1227,1227,0.92,0.7,0.5,0.15,399617,483,0,32,0,18,24,0,0,0,0,0,11,0,0,0,0
SPJPG12C5139095,"베이직 롱패딩 (SPJPF4VC11 RE), M, (3",36309,4540,4540,0.92,0.7,0.5,0.15,72618,467,8,54,0,17,12,0,0,0,0,0,2,0,0,0,0
SPJPG12C5139100,"베이직 롱패딩 (SPJPF4VC11 RE), L, (3",68503,1737,1737,0.92,0.7,0.5,0.15,274015,163,0,6,0,2,25,0,0,0,0,0,2,0,0,2,0
SPJPG12C5139105,"베이직 롱패딩 (SPJPF4VC11 RE), XL, (",36310,6246,6246,0.92,0.7,0.5,0.15,36310,3,0,5,0,0,25,0,0,0,0,0,1,0,0,0,0
SPJPG12C9319100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY115090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY115095,,0,8532,8532,0.92,0.7,0.5,0.15,-62116,0,3,2,0,0,0,0,0,0,0,0,-2,0,0,0,0
SPJPG12CY115100,"라이트 리버서블 재킷, L, (15)Gray",0,9999,9999,0.92,0.7,0.5,0.15,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY115105,"라이트 리버서블 재킷, XL, (15)Gray",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY150090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY150095,"라이트 리버서블 재킷, M, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY150100,"라이트 리버서블 재킷, L, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY150105,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY159090,"라이트 리버서블 재킷, S, (59)Navy",0,9999,9999,0.92,0.7,0.5,0.15,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY159095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY159100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12CY159105,,27704,6857,6857,0.92,0.7,0.5,0.15,27704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SPJPG12G2219085,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (1",0,9999,9999,0.92,0.7,0.5,0.15,0,23,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0
SPJPG12G2219090,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (1",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-11,3,0,0,0,0,0,0,0,0,0,0
SPJPG12G2219095,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (1",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2219100,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF, (19",0,9999,9999,0.92,0.7,0.5,0.15,0,11,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2226085,"[씬라이트] 여성 2-WAY 패쪼 (S, (26)Lig",11809,3319,3319,0.92,0.7,0.5,0.15,118094,9,5,0,-1,0,3,0,0,0,0,0,10,0,0,0,0
SPJPG12G2226090,"[씬라이트] 여성 2-WAY 패쪼 (S, (26)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2226095,"[씬라이트] 여성 2-WAY 패쪼 (S, (26)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,31,0,0,-5,-4,2,0,0,0,0,0,0,0,0,0,0
SPJPG12G2226100,"[씬라이트] 여성 2-WAY 패쪼 (, (26)Ligh",0,9999,9999,0.92,0.7,0.5,0.15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2235085,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",0,9999,9999,0.92,0.7,0.5,0.15,0,80,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2235090,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",0,9999,9999,0.92,0.7,0.5,0.15,0,62,0,0,-22,0,3,0,0,0,0,0,0,0,0,0,0
SPJPG12G2235095,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",0,9999,9999,0.92,0.7,0.5,0.15,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SPJPG12G2235100,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF, (35",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,-18,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12G2239085,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",12255,8077,8077,0.92,0.7,0.5,0.15,12255,39,0,1,0,-4,1,0,0,0,0,0,1,0,0,0,0
SPJPG12G2239090,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",0,9999,9999,0.92,0.7,0.5,0.15,0,22,0,0,0,-2,3,0,0,0,0,0,0,0,0,0,0
SPJPG12G2239095,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (3",0,9999,9999,0.92,0.7,0.5,0.15,0,52,0,0,0,-7,2,0,0,0,0,0,0,0,0,0,0
SPJPG12G2239100,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF, (39",0,9999,9999,0.92,0.7,0.5,0.15,0,-18,0,-1,-2,-1,1,0,0,0,0,0,0,0,0,0,0
SPJPG12G2251085,"[씬라이트] 여성 2-WAY 패쪼 (S, (51)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2251090,"[씬라이트] 여성 2-WAY 패쪼 (S, (51)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2251095,"[씬라이트] 여성 2-WAY 패쪼 (S, (51)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12G2284085,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4T, (",11823,3846,3846,0.92,0.7,0.5,0.15,94585,19,14,2,-6,0,0,0,0,0,0,0,8,0,0,0,0
SPJPG12G2284090,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4T, (",0,9999,9999,0.92,0.7,0.5,0.15,0,11,5,0,-8,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12G2284095,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4T, (",0,9999,9999,0.92,0.7,0.5,0.15,0,19,0,0,-9,-2,1,0,0,0,0,0,0,0,0,0,0
SPJPG12G2284100,"[씬라이트] 여성 2-WAY 패쪼 (SPJVF4, (8",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW110,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW120,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW130,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW140,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW150,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1GW160,"[키즈] [씬라이트] 후드 재킷, (GW)Glossy ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB110,"[키즈] [씬라이트] 후드 재킷, (PB)Pale Bl",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB120,"[키즈] [씬라이트] 후드 재킷, (PB)Pale Bl",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB130,"[키즈] [씬라이트] 후드 재킷, (PB)Pale Bl",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB140,"[키즈] [씬라이트] 후드 재킷, (PB)Pale Bl",0,9999,9999,0.92,0.7,0.5,0.15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB150,"[키즈] [씬라이트] 후드 재킷, (PB)Pale Bl",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SPJPG12KU1PB160,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117090,"[씬라이트] 2-WAY 패쪼 (SPJVF, S, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117095,"[씬라이트] 2-WAY 패쪼 (SPJVF, M, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,131,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117100,"[씬라이트] 2-WAY 패쪼 (SPJVF, L, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,216,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117105,"[씬라이트] 2-WAY 패쪼 (SPJV, XL, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,252,0,1,-1,-2,2,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117110,"[씬라이트] 2-WAY 패쪼 (SPJ, XXL, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2117115,"[씬라이트] 2-WAY 패쪼 (SP, XXXL, (17",0,9999,9999,0.92,0.7,0.5,0.15,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119090,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC2, S,",0,9999,9999,0.92,0.7,0.5,0.15,0,46,0,0,-3,-2,1,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119095,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC2, M,",0,9999,9999,0.92,0.7,0.5,0.15,0,131,1,0,0,-2,1,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119100,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC2, L,",0,9999,9999,0.92,0.7,0.5,0.15,0,357,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119105,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC, XL,",0,9999,9999,0.92,0.7,0.5,0.15,0,376,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119110,"[씬라이트] 2-WAY 패쪼 (SPJVF4T, XXL,",0,9999,9999,0.92,0.7,0.5,0.15,0,315,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0
SPJVG11C2119115,"[씬라이트] 2-WAY 패쪼 (SPJVF4, XXXL,",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2159090,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC21, S",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2159095,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC21, M",11952,4063,4063,0.92,0.7,0.5,0.15,83665,7,9,0,-4,0,2,0,0,0,0,0,7,0,0,0,0
SPJVG11C2159100,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC21, L",12255,7162,7162,0.92,0.7,0.5,0.15,24510,90,0,0,-3,-1,1,0,0,0,0,0,2,0,0,0,0
SPJVG11C2159105,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC2, XL",0,9999,9999,0.92,0.7,0.5,0.15,0,12,13,0,-7,-1,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2159110,"[씬라이트] 2-WAY 패쪼 (SPJVF4TC, XXL",0,9999,9999,0.92,0.7,0.5,0.15,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11C2159115,"[씬라이트] 2-WAY 패쪼 (SPJVF4T, XXXL",0,9999,9999,0.92,0.7,0.5,0.15,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239110,"[키즈] 베이직 패쪼, (39)Ivory, 110",0,9999,9999,0.92,0.7,0.5,0.15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239120,"[키즈] 베이직 패쪼, (39)Ivory, 120",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239130,"[키즈] 베이직 패쪼, (39)Ivory, 130",0,9999,9999,0.92,0.7,0.5,0.15,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239140,"[키즈] 베이직 패쪼, (39)Ivory, 140",0,9999,9999,0.92,0.7,0.5,0.15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239150,"[키즈] 베이직 패쪼, (39)Ivory, 150",0,9999,9999,0.92,0.7,0.5,0.15,0,16,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG11KU239160,"[키즈] 베이직 패쪼, (39)Ivory, 160",0,9999,9999,0.92,0.7,0.5,0.15,0,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291110,"[키즈] 베이직 패쪼, (91)Silver, 110",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291120,"[키즈] 베이직 패쪼, (91)Silver, 120",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291130,"[키즈] 베이직 패쪼, (91)Silver, 130",0,9999,9999,0.92,0.7,0.5,0.15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291140,"[키즈] 베이직 패쪼, (91)Silver, 140",0,9999,9999,0.92,0.7,0.5,0.15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291150,"[키즈] 베이직 패쪼, (91)Silver, 150",0,9999,9999,0.92,0.7,0.5,0.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG11KU291160,"[키즈] 베이직 패쪼, (91)Silver, 160",19900,6040,6040,0.92,0.7,0.5,0.15,39800,10,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
SPJVG12C2219100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2219105,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG12C2249095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2249100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2249105,"[씬라이트] 리버서블 아노락 패쪼, XL, (49)Kh",0,9999,9999,0.92,0.7,0.5,0.15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2251095,"[씬라이트] 리버서블 아노락 패쪼, M, (51)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2251100,"[씬라이트] 리버서블 아노락 패쪼, L, (51)Lig",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG12C2251105,"[씬라이트] 리버서블 아노락 패쪼, XL, (51)Li",0,9999,9999,0.92,0.7,0.5,0.15,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2259090,"[씬라이트] 리버서블 아노락 패쪼, S, (59)Nav",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C2259095,,18110,7671,7671,0.92,0.7,0.5,0.15,18110,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SPJVG12C2259105,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C22GW090,"[씬라이트] 리버서블 아노락 패쪼, S, (GW)Glo",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SPJVG12C22GW095,"[씬라이트] 리버서블 아노락 패쪼, M, (GW)Glo",0,9999,9999,0.92,0.7,0.5,0.15,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SPJVG12C22GW100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
