매출랭킹,온라인랭킹,단품코드,단품명,정상가,출고율,누판율,주판율,온라인비중,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버
7824,7824,SPJJG23M9560999,"(QR) 오버핏 블루종 바람막이, F",69900,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23M9835999,"(QR) 셋업 코튼 점퍼, FREE,",79900,1.0,0.25,0.0375,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23M9885999,"(QR) 셋업 코튼 점퍼, FREE,",79900,1.0,0.3875,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23M9916999,"(QR) 나일론 집업재킷, FREE,",69900,1.0,0.5467,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23M9919999,"(QR) 나일론 집업재킷, FREE,",69900,1.0,0.6,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23M9986999,"(QR) 나일론 집업재킷, FREE,",69900,1.0,0.5238,0.0159,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23U0149090,"[진격의거인] 피쉬테일 롱 야상, S",99900,0.9912,0.9868,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG23U0149095,"[진격의거인] 피쉬테일 롱 야상, M",99900,0.9842,0.9815,0.0,0.3,0,2,0,0,0,0,0,4,0,0,0,0,0,,,
7824,7824,SPJJG23U0149105,"[진격의거인] 피쉬테일 롱 야상, X",99900,1.0165,0.9588,0.0,0.3,0,30,0,0,0,0,0,3,0,0,0,0,0,,,
7824,7824,SPJJG24C9035999,"(QR) 스트링 후드 집업, FREE",79900,1.0,0.2875,0.05,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24C9059999,"(QR) 스트링 후드 집업, FREE",79900,1.0,0.5,0.027,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24C9115999,(QR) 체크 후드 스트링 윈드브레이,59900,1.0,0.2857,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24C9116999,"(QR) 체크 후드 스트링 윈드브,",59900,1.0,0.339,0.0169,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24C9249999,"(QR) 카모 후드 집업, FREE,",79900,1.0,0.7027,0.0541,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24C9260999,"(QR) 카모 후드 집업, FREE,",79900,1.0,0.6933,0.0267,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24G0130095,"[UV차단] 세미 크롭 윈드브레이커,",49900,0.9947,0.3209,0.0089,0.3,0,20,0,41,84,57,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24G0130100,"[UV차단] 세미 크롭 윈드브레이커,",49900,1.0,0.3262,0.0374,0.3,0,21,0,28,36,7,0,0,0,0,0,1,0,,,
7824,7824,SPJJG24G0185085,"[UV차단] 세미 크롭 윈드브레이커,",49900,0.9935,0.6494,0.0,0.3,0,14,0,16,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24G0185090,"[UV차단] 세미 크롭 윈드브레이커,",49900,0.994,0.753,0.006,0.3,0,15,0,9,5,0,0,1,0,0,0,0,0,,,
7824,7824,SPJJG24G0185095,"[UV차단] 세미 크롭 윈드브레이커,",49900,1.0,0.6258,0.0065,0.3,0,14,0,9,21,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24G0185100,"[UV차단] 세미 크롭 윈드브레이커,",49900,1.0,0.64,0.0,0.3,0,9,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24G9110999,"(QR) 도트 후드 윈드브레이커, (",49900,1.0,0.9048,0.0212,0.3,0,11,0,0,0,0,0,1,0,0,0,0,0,,,
7824,7824,SPJJG24G9139999,"(QR) 도트 후드 윈드브레이커, (",49900,1.0,0.8646,0.0938,0.3,0,3,0,0,1,1,0,2,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AN120,"[키즈] 파스텔 윈드브레이커 (S,",39900,0.9907,0.9907,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AN130,"[키즈] 파스텔 윈드브레이커 (S,",39900,0.9811,0.9811,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AN140,"[키즈] 파스텔 윈드브레이커 (S,",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AN150,"[키즈] 파스텔 윈드브레이커 (S,",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AN160,"[키즈] 파스텔 윈드브레이커 (S,",39900,1.0,0.7692,0.0,0.3,0,0,0,0,0,6,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AU120,"[키즈] 파스텔 윈드브레이커, (AU",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
7824,7824,SPJJG24KU1AU130,"[키즈] 파스텔 윈드브레이커, (AU",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,-1,0,,,
7824,7824,SPJJG24KU1AU140,"[키즈] 파스텔 윈드브레이커, (AU",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AU150,"[키즈] 파스텔 윈드브레이커, (AU",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU1AU160,"[키즈] 파스텔 윈드브레이커, (AU",39900,1.0,1.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU959120,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.1667,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU959140,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.12,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU959160,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.32,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU999120,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.2083,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU999140,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.4167,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24KU999160,"[키즈] (QR) 후드 윈드브레이커,",39900,1.0,0.5833,0.0417,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0122095,"리넨블렌드 사파리 재킷, M, (22",79900,0.7663,0.0326,0.0,0.3,0,8,0,7,0,15,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0122105,"리넨블렌드 사파리 재킷, XL, (2",79900,0.9041,0.089,0.0,0.3,0,4,0,5,0,15,0,0,0,1,0,0,0,,,
7824,7824,SPJJG24M0122110,"리넨블렌드 사파리 재킷, XXL, (",79900,0.9811,0.0849,0.0094,0.3,0,4,0,6,0,13,0,0,0,0,0,1,0,,,
7824,7824,SPJJG24M0158100,"리넨블렌드 사파리 재킷, L, (58",79900,0.5751,0.0258,0.0,0.3,0,6,0,6,0,15,0,-1,0,0,0,0,0,,,
7824,7824,SPJJG24M0158105,"리넨블렌드 사파리 재킷, XL, (5",79900,0.7231,0.0615,0.0,0.3,0,5,0,6,0,15,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0158110,"리넨블렌드 사파리 재킷, XXL, (",79900,0.7319,0.0435,0.0,0.3,0,4,0,5,0,9,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0235095,"리넨블렌드 트러커 재킷, M, (35",79900,0.7879,0.2208,0.0087,0.3,0,7,0,9,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0235105,"리넨블렌드 트러커 재킷, XL, (3",79900,0.9144,0.1979,0.0053,0.3,0,6,0,8,0,35,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0235110,"리넨블렌드 트러커 재킷, XXL, (",79900,0.8636,0.1515,0.0,0.3,0,3,0,8,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0259100,"리넨블렌드 트러커 재킷, L, (59",79900,0.7366,0.1473,0.0045,0.3,0,6,0,8,0,29,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0259110,"리넨블렌드 트러커 재킷, XXL, (",79900,0.8258,0.1364,0.0,0.3,0,3,0,6,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0316105,"[ACTIVE] 나일론 트러커 재킷,",69900,0.9963,0.2425,0.0037,0.3,0,12,0,1,0,10,0,0,0,2,0,0,0,,,
7824,7824,SPJJG24M0316115,"[ACTIVE] 나일론 트러커 재,",69900,1.0,0.15,0.0,0.3,0,9,0,8,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0317095,"[ACTIVE] 나일론 트러커 재킷,",69900,0.9449,0.3768,0.0,0.3,0,62,0,13,0,8,0,2,0,4,0,0,0,,,
7824,7824,SPJJG24M0317115,"[ACTIVE] 나일론 트러커 재킷,",69900,0.9848,0.5152,0.0,0.3,0,17,0,14,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0385105,"[ACTIVE] 나일론 트러커 재킷,",69900,0.9953,0.3128,0.0,0.3,0,12,0,15,0,16,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0385110,"[ACTIVE] 나일론 트러커 재킷,",69900,0.9366,0.1805,0.0,0.3,0,15,0,23,0,26,0,0,0,0,0,0,0,,,
7824,7824,SPJJG24M0385115,"[ACTIVE] 나일론 트러커 재킷,",69900,1.0417,0.4583,0.0,0.3,0,7,0,7,0,0,0,0,0,1,0,0,0,,,
7824,7824,SPJJG25C0959090,[UV차단] 라이트 패커블 윈드브레이,39900,1.0034,0.3253,0.0582,0.3,0,2,0,33,30,17,0,0,0,6,0,0,0,,,
7824,7824,SPJJG25C0985090,[UV차단] 라이트 패커블 윈드브레이,39900,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG25C0985095,[UV차단] 라이트 패커블 윈드브레이,39900,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG25C0985100,[UV차단] 라이트 패커블 윈드브레이,39900,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG25C0985105,[UV차단] 라이트 패커블 윈드브레이,39900,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG25C2127095,"[시티웨어] 반팔 셔츠, M, (27",39900,1.0,0.3195,0.0414,0.3,0,2,0,31,5,14,0,1,0,0,0,0,0,,,
7824,7824,SPJJG25C2127100,"[시티웨어] 반팔 셔츠, L, (27",39900,1.0,0.2096,0.02,0.3,0,1,0,45,5,14,0,0,0,0,0,0,0,,,
7824,7824,SPJJG25C2127110,"[시티웨어] 반팔 셔츠, XXL, (",39900,0.998,0.1934,0.0195,0.3,0,3,0,47,4,15,0,1,0,0,0,0,0,,,
7824,7824,SPJJG25C2135095,"[시티웨어] 반팔 셔츠, M, (35",39900,0.996,0.7137,0.0517,0.3,0,0,0,31,2,28,0,0,0,0,2,1,0,,,
7824,7824,SPJJG25CS160100,[ACTIVE] 스트레치 반팔 아노락,39900,0.9886,0.5199,0.0227,0.3,0,8,0,9,8,5,0,1,0,1,0,0,0,,,
7824,7824,SPJJG25CS249100,[ACTIVE] 스트레치 반팔 풀오버,29900,1.0,0.6532,0.0484,0.3,0,0,0,5,4,9,0,1,0,0,0,0,0,,,
7824,7824,SPJJG25G0119100,[UV차단] 라이트 후드 윈드브레이커,39900,0.9887,0.9535,0.0141,0.3,0,0,0,-1,-2,6,0,0,0,0,0,14,0,,,
7824,7824,SPJJG25G0310085,"플라워 윈드브레이커, (10)Whit",59900,0.993,0.957,0.008,0.3,0,0,0,2,-1,0,0,0,0,0,1,0,0,,,
7824,7824,SPJJG25G0351095,"플라워 윈드브레이커, (51)Ligh",59900,0.997,0.7406,0.0165,0.3,0,22,0,0,7,0,0,2,0,0,1,0,0,,,
7824,7824,SPJJG25G11CO100,[UV차단] 라이트 체크 후드 윈드브,49900,1.0,0.3289,0.0321,0.3,0,39,0,48,111,7,0,0,0,1,0,0,0,,,
7824,7824,SPJJG25GS110095,"라이트 블루종, (10)White,",49900,1.0268,0.3125,0.0335,0.3,0,7,0,13,24,81,0,0,0,3,0,0,0,,,
7824,7824,SPJJG25GS119090,"라이트 블루종, (19)Black,",49900,1.0,0.7009,0.0342,0.3,0,1,0,0,-1,7,0,-1,0,0,2,2,0,,,
7824,7824,SPJJG25KG431130,"[키즈] 라이트 프릴 윈드브레이, (",39900,1.0,0.704,0.0031,0.3,0,5,6,4,0,6,1,2,0,1,0,0,0,,,
7824,7824,SPJJG25KG431140,"[키즈] 라이트 프릴 윈드브레이, (",39900,0.9759,0.4241,0.0072,0.3,0,13,19,8,0,44,4,0,0,0,0,2,0,,,
7824,7824,SPJJG25KG431150,"[키즈] 라이트 프릴 윈드브레이, (",39900,0.9569,0.3877,0.0,0.3,0,7,6,5,0,13,2,0,0,0,0,0,0,,,
7824,7824,SPJJG25KU219120,"[키즈] 라이트 후드 윈드브레이커,",29900,1.0,0.85,0.0107,0.3,0,2,2,0,0,6,0,4,0,0,0,2,0,,,
7824,7824,SPJJG25U0140090,[개구리 중사 케로로] 라이트 패커블,49900,0.9898,0.9898,0.0,0.3,0,0,0,0,0,0,0,3,0,0,0,0,0,,,
7824,7824,SPJJG25U0140095,[개구리 중사 케로로] 라이트 패커블,49900,1.0,0.9934,0.0,0.3,0,0,0,0,0,0,0,4,0,0,0,0,0,,,
7824,7824,SPJJG25U0140100,[개구리 중사 케로로] 라이트 패커블,49900,0.9932,0.9865,0.0,0.3,0,0,0,0,0,0,0,2,0,0,0,0,0,,,
7824,7824,SPJJG25U0140105,[개구리 중사 케로로] 라이트 패커블,49900,0.9895,0.9789,0.0,0.3,0,0,0,1,0,0,0,3,0,0,0,0,0,,,
7824,7824,SPJJG26C0159090,"[ACTIVE] 후드 베스트, S,",39900,0.9231,0.0513,0.0443,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0159095,"[ACTIVE] 후드 베스트, M,",39900,0.8403,0.0406,0.0276,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0159100,"[ACTIVE] 후드 베스트, L,",39900,0.9722,0.0434,0.033,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0159105,"[ACTIVE] 후드 베스트, XL,",39900,0.9926,0.0961,0.064,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0160095,"[ACTIVE] 후드 베스트, M,",39900,0.7853,0.097,0.0285,0.3,0,6,0,5,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0160100,"[ACTIVE] 후드 베스트, L,",39900,0.7897,0.0813,0.0581,0.3,0,5,0,10,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0160105,"[ACTIVE] 후드 베스트, XL,",39900,0.9783,0.1304,0.0751,0.3,0,5,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0175090,"[ACTIVE] 후드 베스트, S,",39900,0.1497,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0175095,"[ACTIVE] 후드 베스트, M,",39900,0.5836,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0175100,"[ACTIVE] 후드 베스트, L,",39900,0.6443,0.0013,0.0013,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0175105,"[ACTIVE] 후드 베스트, XL,",39900,0.546,0.002,0.002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0195090,"[ACTIVE] 후드 베스트, S,",39900,0.5396,0.0192,0.0168,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0195095,"[ACTIVE] 후드 베스트, M,",39900,0.531,0.0106,0.0071,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0195100,"[ACTIVE] 후드 베스트, L,",39900,0.0908,0.0076,0.0076,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26C0195105,"[ACTIVE] 후드 베스트, XL,",39900,0.6256,0.0151,0.0151,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJJG26G0135095,"[ACTIVE] 시어 후드 베스트,",39900,0.8484,0.1656,0.0594,0.3,0,4,0,4,0,3,0,0,0,1,0,0,0,,,
7824,7824,SPJKG23M0127095,"[시티웨어] 워크 재킷 (셋업), M",79900,1.0,0.1988,0.012,0.3,0,3,0,15,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23M0127110,"[시티웨어] 워크 재킷 (셋업), X",79900,0.9431,0.0244,0.0041,0.3,0,4,0,30,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23M0135110,"[시티웨어] 워크 재킷 (셋업), X",79900,0.9481,0.0559,0.004,0.3,0,5,0,80,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23W0310095,"타이 스트랩 트위드 재킷, (10)W",79900,0.9931,0.6215,0.0,0.3,0,27,0,0,0,25,0,0,0,0,0,1,0,,,
7824,7824,SPJKG23W0399085,"타이 스트랩 트위드 재킷, (99)M",79900,1.0,0.3977,0.0,0.3,0,4,0,-1,40,0,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23W0399095,"타이 스트랩 트위드 재킷, (99)M",79900,1.0,0.7692,0.0,0.3,0,0,0,0,8,0,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23W03B0095,"타이 스트랩 트위드 재킷, (B0)T",79900,0.9985,0.503,0.003,0.3,0,47,1,-1,5,28,0,0,0,0,1,1,0,,,
7824,7824,SPJKG23W03B6085,"타이 스트랩 트위드 재킷, (B6)S",79900,0.9986,0.2899,0.0058,0.3,0,58,0,5,80,37,0,0,0,0,0,0,0,,,
7824,7824,SPJKG23W03B6095,"타이 스트랩 트위드 재킷, (B6)S",79900,0.9929,0.4893,0.0,0.3,0,23,0,0,-6,30,0,0,0,0,0,1,0,,,
7824,7824,SPJKG23W03WG095,"타이 스트랩 트위드 재킷, (WG)W",79900,1.0,0.9062,0.0,0.3,0,5,0,0,-2,0,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2317095,"[ACTIVE] 라이트 이지 재킷,",79900,0.9674,0.163,0.0326,0.3,0,5,0,15,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2317100,"[ACTIVE] 라이트 이지 재킷,",79900,0.9597,0.1935,0.0161,0.3,0,6,0,19,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2317110,"[ACTIVE] 라이트 이지 재킷,",79900,0.8455,0.1626,0.0244,0.3,0,6,0,15,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2317115,"[ACTIVE] 라이트 이지 재킷,",79900,1.0,0.5417,0.0,0.3,0,1,0,4,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2337095,"[ACTIVE] 라이트 이지 재킷,",79900,0.9474,0.0877,0.0,0.3,0,6,0,15,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2337100,"[ACTIVE] 라이트 이지 재킷,",79900,0.8015,0.1103,0.0294,0.3,0,6,0,15,0,10,0,0,0,0,0,0,0,,,
7824,7824,SPJKG24M2337115,"[ACTIVE] 라이트 이지 재킷,",79900,1.0,0.2857,0.0,0.3,0,2,0,2,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0711095,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.6617,0.6431,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0711100,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.627,0.619,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0711105,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.5803,0.5693,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0711110,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.5354,0.5202,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0719095,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.9733,0.9533,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0719105,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.9695,0.9511,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0722095,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.7189,0.6386,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0722100,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.7698,0.7698,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0722105,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.8555,0.7969,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0722110,"[신세틱레더] 무스탕 점퍼 (SPJ,",129000,0.8333,0.8788,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0785095,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.7757,0.7432,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0785100,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.8059,0.7912,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0785105,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.9176,0.9039,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11M0785110,[신세틱레더] 무스탕 점퍼 (SPJL,129000,0.9253,0.9143,-0.0022,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0135085,[신세틱레더] 하프 무스탕 (SPJL,129000,0.9629,0.8865,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0135095,[신세틱레더] 하프 무스탕 (SPJL,129000,0.9186,0.8547,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0435085,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.935,0.8065,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0435095,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.8851,0.9167,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0464085,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.9771,0.8671,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0464090,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.9791,0.9372,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0464095,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.9518,0.7309,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0485085,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.9932,0.9161,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0485090,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,0.9944,0.8532,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W0485095,[신세틱레더] 퍼배색 무스탕 (SPJ,99900,1.0031,0.8556,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W04BF090,"[신세틱레더] 퍼배색 무스탕 (S,",99900,0.9928,0.9188,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W04BF095,"[신세틱레더] 퍼배색 무스탕 (S,",99900,0.9893,0.7967,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9115999,(QR) [신세틱레더] 페이크 퍼 더,99900,1.025,0.9625,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9185999,(QR) [신세틱레더] 페이크 퍼 더,99900,0.8375,0.85,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9215999,(QR) [신세틱레더] 페이크 퍼 하,99900,0.95,0.9625,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9285999,(QR) [신세틱레더] 페이크 퍼 하,99900,0.975,0.975,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9311999,"(QR) [신세틱레더] 숏 무스탕,",99900,0.7333,0.7067,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9349999,"(QR) [신세틱레더] 숏 무스탕,",99900,0.9221,0.9221,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9411999,(QR) [신세틱레더] 무스탕 베스트,69900,0.5125,0.275,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9485999,(QR) [신세틱레더] 무스탕 베스트,69900,0.5125,0.3125,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9535999,(QR) [신세틱레더] 페이크 퍼 베,59900,0.8,0.6333,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9560999,(QR) [신세틱레더] 페이크 퍼 베,59900,0.6333,0.4667,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9651999,"(QR) [신세틱레더] 페이크 퍼,",99900,0.9875,0.7125,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9819085,(QR) [신세틱레더] 퍼배색 레더,99900,0.9608,0.9412,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7824,7824,SPJLG11W9819090,(QR) [신세틱레더] 퍼배색 레더,99900,0.94,0.98,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
